drug_1,drug_2,context,label
Curcumine,trans-cinnamic_acid,Nanoparticle,1
Curcumine,thimerosal,Nanoparticle,0
Curcumine,tyramine,Nanoparticle,0
Curcumine,fumaric_acid,Nanoparticle,0
Curcumine,congo_red,Nanoparticle,0
Curcumine,vanillin,Nanoparticle,0
Curcumine,saccharin,Nanoparticle,0
Curcumine,allantoin,Nanoparticle,0
Curcumine,vitamin_A_palmitate,Nanoparticle,0
Curcumine,acetylcholine_chloride,Nanoparticle,0
Curcumine,dibutyl_phthalate,Nanoparticle,0
Curcumine,trometamol,Nanoparticle,0
Curcumine,benzoyl_peroxide,Nanoparticle,0
Curcumine,triethyl_citrate,Nanoparticle,0
Curcumine,triacetin,Nanoparticle,0
Curcumine,glycerol,Nanoparticle,0
Curcumine,propylene_glycol,Nanoparticle,0
Curcumine,mebendazole,Nanoparticle,0
Curcumine,L-proline,Nanoparticle,0
Curcumine,L-lysine,Nanoparticle,0
Curcumine,L-ascorbic_acid,Nanoparticle,0
Curcumine,stearic_acid,Nanoparticle,0
Curcumine,(R)-(+)-Limonene,Nanoparticle,0
Curcumine,meglumine,Nanoparticle,0
Curcumine,hydrochlorothiazide,Nanoparticle,0
Curcumine,ketoprofen,Nanoparticle,0
Curcumine,memantine_hydrochloride,Nanoparticle,0
Curcumine,naproxen_sodium,Nanoparticle,0
Curcumine,mannitol,Nanoparticle,0
Curcumine,D-sorbitol,Nanoparticle,0
Curcumine,tannic_acid,Nanoparticle,0
Curcumine,rhodamine_B,Nanoparticle,0
Curcumine,moxifloxacin,Nanoparticle,0
Curcumine,ciprofloxacin,Nanoparticle,0
Curcumine,certirizine,Nanoparticle,0
Curcumine,budesonide,Nanoparticle,0
Curcumine,etidronic_acid,Nanoparticle,0
Curcumine,emtricitabine,Nanoparticle,0
Curcumine,metoprolol(+)-tartrate,Nanoparticle,0
Curcumine,phenytoin,Nanoparticle,0
Curcumine,propranolol_hydrochloride,Nanoparticle,0
Curcumine,captan,Nanoparticle,0
Curcumine,neotame,Nanoparticle,0
Curcumine,alendronate_sodium,Nanoparticle,0
Curcumine,piroxicam,Nanoparticle,0
Curcumine,desipramine_hydrochloride,Nanoparticle,0
Curcumine,nadolol,Nanoparticle,0
Curcumine,omeprazole,Nanoparticle,0
Curcumine,labetalol_hydrochloride,Nanoparticle,0
Curcumine,prednisone,Nanoparticle,0
Curcumine,risperidone,Nanoparticle,0
Curcumine,fluconazole,Nanoparticle,0
Curcumine,methotrexate_hydrate,Nanoparticle,0
Curcumine,tenofovir_alafenamide,Nanoparticle,0
Curcumine,carbamazepine,Nanoparticle,0
Etravirine,caffeine,Nanoparticle,0
Etravirine,succinic_acid,Nanoparticle,0
Etravirine,octyl_gallate,Nanoparticle,0
Etravirine,DL-malic_acid,Nanoparticle,0
Etravirine,adipic_acid,Nanoparticle,0
Etravirine,Triazabicyclodecene,Nanoparticle,0
Etravirine,DBU,Nanoparticle,0
Etravirine,L-asparagine,Nanoparticle,0
Etravirine,theobromine,Nanoparticle,0
Etravirine,"3,3'-thiodipropionic_acid",Nanoparticle,0
Etravirine,theophylline,Nanoparticle,0
Etravirine,borneol,Nanoparticle,0
Etravirine,cinnamaldehyde,Nanoparticle,0
Etravirine,aspartame,Nanoparticle,0
Etravirine,squalene,Nanoparticle,0
Etravirine,benzaldehyde,Nanoparticle,0
Etravirine,sodium_deoxycholate,Nanoparticle,0
Etravirine,cholic_acid,Nanoparticle,0
Etravirine,glycocholic_acid,Nanoparticle,0
Etravirine,sucrose_octaacetate,Nanoparticle,0
Etravirine,trans_anethole,Nanoparticle,0
Etravirine,indomethacin,Nanoparticle,1
Etravirine,terpinyl_butyrate,Nanoparticle,0
Etravirine,hydrocortisone,Nanoparticle,0
Etravirine,candesartan_cilexetil,Nanoparticle,1
Etravirine,neohesperidin_DC,Nanoparticle,0
Etravirine,ursodiol,Nanoparticle,0
Etravirine,diclofenac,Nanoparticle,0
Etravirine,eucalyptol,Nanoparticle,0
Etravirine,beta_carotene,Nanoparticle,1
Etravirine,menthol,Nanoparticle,0
Etravirine,alpha-terpineol,Nanoparticle,0
Etravirine,fenchyl_alcohol,Nanoparticle,0
Etravirine,biotin,Nanoparticle,0
Etravirine,xylitol,Nanoparticle,0
Etravirine,trans-cinnamic_acid,Nanoparticle,0
Etravirine,thimerosal,Nanoparticle,0
Etravirine,tyramine,Nanoparticle,0
Etravirine,fumaric_acid,Nanoparticle,0
Etravirine,congo_red,Nanoparticle,0
Etravirine,vanillin,Nanoparticle,0
Etravirine,saccharin,Nanoparticle,0
Etravirine,allantoin,Nanoparticle,0
Etravirine,vitamin_A_palmitate,Nanoparticle,0
Etravirine,acetylcholine_chloride,Nanoparticle,0
Etravirine,dibutyl_phthalate,Nanoparticle,0
Etravirine,trometamol,Nanoparticle,0
Etravirine,benzoyl_peroxide,Nanoparticle,0
Etravirine,triethyl_citrate,Nanoparticle,0
Etravirine,triacetin,Nanoparticle,0
Etravirine,glycerol,Nanoparticle,0
Etravirine,propylene_glycol,Nanoparticle,0
Etravirine,mebendazole,Nanoparticle,0
Etravirine,L-proline,Nanoparticle,0
Etravirine,L-lysine,Nanoparticle,0
Etravirine,L-ascorbic_acid,Nanoparticle,0
Etravirine,stearic_acid,Nanoparticle,0
Etravirine,(R)-(+)-Limonene,Nanoparticle,0
Etravirine,meglumine,Nanoparticle,0
Etravirine,hydrochlorothiazide,Nanoparticle,0
Etravirine,ketoprofen,Nanoparticle,0
Etravirine,memantine_hydrochloride,Nanoparticle,0
Etravirine,naproxen_sodium,Nanoparticle,0
Etravirine,mannitol,Nanoparticle,0
Etravirine,D-sorbitol,Nanoparticle,0
Etravirine,tannic_acid,Nanoparticle,0
Etravirine,rhodamine_B,Nanoparticle,0
Etravirine,moxifloxacin,Nanoparticle,0
Etravirine,ciprofloxacin,Nanoparticle,0
Etravirine,certirizine,Nanoparticle,0
Etravirine,budesonide,Nanoparticle,1
Etravirine,etidronic_acid,Nanoparticle,0
Etravirine,emtricitabine,Nanoparticle,0
Etravirine,metoprolol(+)-tartrate,Nanoparticle,0
Etravirine,phenytoin,Nanoparticle,0
Etravirine,propranolol_hydrochloride,Nanoparticle,0
Etravirine,captan,Nanoparticle,0
Etravirine,neotame,Nanoparticle,0
Etravirine,alendronate_sodium,Nanoparticle,0
Etravirine,piroxicam,Nanoparticle,0
Etravirine,desipramine_hydrochloride,Nanoparticle,0
Etravirine,nadolol,Nanoparticle,0
Etravirine,omeprazole,Nanoparticle,0
Etravirine,labetalol_hydrochloride,Nanoparticle,0
Etravirine,prednisone,Nanoparticle,0
Etravirine,risperidone,Nanoparticle,0
Etravirine,fluconazole,Nanoparticle,0
Etravirine,methotrexate_hydrate,Nanoparticle,0
Etravirine,tenofovir_alafenamide,Nanoparticle,0
Etravirine,carbamazepine,Nanoparticle,1
Clofazimine,caffeine,Nanoparticle,0
Clofazimine,succinic_acid,Nanoparticle,0
Clofazimine,octyl_gallate,Nanoparticle,0
Clofazimine,DL-malic_acid,Nanoparticle,0
Clofazimine,adipic_acid,Nanoparticle,0
Clofazimine,Triazabicyclodecene,Nanoparticle,0
Clofazimine,DBU,Nanoparticle,0
Clofazimine,L-asparagine,Nanoparticle,0
Clofazimine,theobromine,Nanoparticle,0
Clofazimine,"3,3'-thiodipropionic_acid",Nanoparticle,0
Clofazimine,theophylline,Nanoparticle,0
Clofazimine,borneol,Nanoparticle,0
Clofazimine,cinnamaldehyde,Nanoparticle,0
Clofazimine,aspartame,Nanoparticle,0
Clofazimine,squalene,Nanoparticle,0
Clofazimine,benzaldehyde,Nanoparticle,0
Clofazimine,sodium_deoxycholate,Nanoparticle,0
Clofazimine,cholic_acid,Nanoparticle,0
Clofazimine,glycocholic_acid,Nanoparticle,0
Clofazimine,sucrose_octaacetate,Nanoparticle,0
Clofazimine,trans_anethole,Nanoparticle,0
Clofazimine,indomethacin,Nanoparticle,1
Clofazimine,terpinyl_butyrate,Nanoparticle,0
Clofazimine,hydrocortisone,Nanoparticle,0
Clofazimine,candesartan_cilexetil,Nanoparticle,1
Clofazimine,neohesperidin_DC,Nanoparticle,0
Clofazimine,ursodiol,Nanoparticle,0
Clofazimine,diclofenac,Nanoparticle,0
Clofazimine,eucalyptol,Nanoparticle,0
Clofazimine,beta_carotene,Nanoparticle,0
Clofazimine,menthol,Nanoparticle,0
Clofazimine,alpha-terpineol,Nanoparticle,0
Clofazimine,fenchyl_alcohol,Nanoparticle,0
Clofazimine,biotin,Nanoparticle,0
Clofazimine,xylitol,Nanoparticle,0
Clofazimine,trans-cinnamic_acid,Nanoparticle,0
Clofazimine,thimerosal,Nanoparticle,0
Clofazimine,tyramine,Nanoparticle,0
Clofazimine,fumaric_acid,Nanoparticle,0
Clofazimine,congo_red,Nanoparticle,0
Clofazimine,vanillin,Nanoparticle,0
Clofazimine,saccharin,Nanoparticle,0
Clofazimine,allantoin,Nanoparticle,0
Clofazimine,vitamin_A_palmitate,Nanoparticle,0
Clofazimine,acetylcholine_chloride,Nanoparticle,0
Clofazimine,dibutyl_phthalate,Nanoparticle,0
Clofazimine,trometamol,Nanoparticle,0
Clofazimine,benzoyl_peroxide,Nanoparticle,0
Clofazimine,triethyl_citrate,Nanoparticle,0
Clofazimine,triacetin,Nanoparticle,0
Clofazimine,glycerol,Nanoparticle,0
Clofazimine,propylene_glycol,Nanoparticle,0
Clofazimine,mebendazole,Nanoparticle,1
Clofazimine,L-proline,Nanoparticle,0
Clofazimine,L-lysine,Nanoparticle,0
Clofazimine,L-ascorbic_acid,Nanoparticle,0
Clofazimine,stearic_acid,Nanoparticle,0
Clofazimine,(R)-(+)-Limonene,Nanoparticle,0
Clofazimine,meglumine,Nanoparticle,0
Clofazimine,hydrochlorothiazide,Nanoparticle,0
Clofazimine,ketoprofen,Nanoparticle,0
Clofazimine,memantine_hydrochloride,Nanoparticle,0
Clofazimine,naproxen_sodium,Nanoparticle,0
Clofazimine,mannitol,Nanoparticle,0
Clofazimine,D-sorbitol,Nanoparticle,0
Clofazimine,tannic_acid,Nanoparticle,0
Clofazimine,rhodamine_B,Nanoparticle,0
Clofazimine,moxifloxacin,Nanoparticle,0
Clofazimine,ciprofloxacin,Nanoparticle,0
Clofazimine,certirizine,Nanoparticle,0
Clofazimine,budesonide,Nanoparticle,0
Clofazimine,etidronic_acid,Nanoparticle,0
Clofazimine,emtricitabine,Nanoparticle,0
Clofazimine,metoprolol(+)-tartrate,Nanoparticle,0
Clofazimine,phenytoin,Nanoparticle,0
Clofazimine,propranolol_hydrochloride,Nanoparticle,0
Clofazimine,captan,Nanoparticle,0
Clofazimine,neotame,Nanoparticle,0
Clofazimine,alendronate_sodium,Nanoparticle,0
Clofazimine,piroxicam,Nanoparticle,0
Clofazimine,desipramine_hydrochloride,Nanoparticle,0
Clofazimine,nadolol,Nanoparticle,0
Clofazimine,omeprazole,Nanoparticle,0
Clofazimine,labetalol_hydrochloride,Nanoparticle,0
Clofazimine,prednisone,Nanoparticle,0
Clofazimine,risperidone,Nanoparticle,0
Clofazimine,fluconazole,Nanoparticle,0
Clofazimine,methotrexate_hydrate,Nanoparticle,0
Clofazimine,tenofovir_alafenamide,Nanoparticle,0
Clofazimine,carbamazepine,Nanoparticle,0
Pranlukast,caffeine,Nanoparticle,0
Pranlukast,succinic_acid,Nanoparticle,0
Pranlukast,octyl_gallate,Nanoparticle,0
Pranlukast,DL-malic_acid,Nanoparticle,0
Pranlukast,adipic_acid,Nanoparticle,0
Pranlukast,Triazabicyclodecene,Nanoparticle,0
Pranlukast,DBU,Nanoparticle,0
Pranlukast,L-asparagine,Nanoparticle,0
Pranlukast,theobromine,Nanoparticle,0
Pranlukast,"3,3'-thiodipropionic_acid",Nanoparticle,0
Pranlukast,theophylline,Nanoparticle,0
Pranlukast,borneol,Nanoparticle,0
Pranlukast,cinnamaldehyde,Nanoparticle,0
Pranlukast,aspartame,Nanoparticle,0
Pranlukast,squalene,Nanoparticle,0
Pranlukast,benzaldehyde,Nanoparticle,0
Pranlukast,sodium_deoxycholate,Nanoparticle,0
Pranlukast,cholic_acid,Nanoparticle,0
Pranlukast,glycocholic_acid,Nanoparticle,0
Pranlukast,sucrose_octaacetate,Nanoparticle,0
Pranlukast,trans_anethole,Nanoparticle,0
Pranlukast,indomethacin,Nanoparticle,0
Pranlukast,terpinyl_butyrate,Nanoparticle,0
Pranlukast,hydrocortisone,Nanoparticle,0
Pranlukast,candesartan_cilexetil,Nanoparticle,0
Pranlukast,neohesperidin_DC,Nanoparticle,0
Pranlukast,ursodiol,Nanoparticle,0
Pranlukast,diclofenac,Nanoparticle,0
Pranlukast,eucalyptol,Nanoparticle,0
Pranlukast,beta_carotene,Nanoparticle,0
Pranlukast,menthol,Nanoparticle,0
Pranlukast,alpha-terpineol,Nanoparticle,0
Pranlukast,fenchyl_alcohol,Nanoparticle,0
Pranlukast,biotin,Nanoparticle,0
Pranlukast,xylitol,Nanoparticle,0
Pranlukast,trans-cinnamic_acid,Nanoparticle,0
Pranlukast,thimerosal,Nanoparticle,0
Pranlukast,tyramine,Nanoparticle,0
Pranlukast,fumaric_acid,Nanoparticle,0
Pranlukast,congo_red,Nanoparticle,0
Pranlukast,vanillin,Nanoparticle,0
Pranlukast,saccharin,Nanoparticle,0
Pranlukast,allantoin,Nanoparticle,0
Pranlukast,vitamin_A_palmitate,Nanoparticle,0
Pranlukast,acetylcholine_chloride,Nanoparticle,0
Pranlukast,dibutyl_phthalate,Nanoparticle,0
Pranlukast,trometamol,Nanoparticle,0
Pranlukast,benzoyl_peroxide,Nanoparticle,0
Pranlukast,triethyl_citrate,Nanoparticle,0
Pranlukast,triacetin,Nanoparticle,0
Pranlukast,glycerol,Nanoparticle,0
Pranlukast,propylene_glycol,Nanoparticle,0
Pranlukast,mebendazole,Nanoparticle,0
Pranlukast,L-proline,Nanoparticle,0
Pranlukast,L-lysine,Nanoparticle,0
Pranlukast,L-ascorbic_acid,Nanoparticle,0
Pranlukast,stearic_acid,Nanoparticle,0
Pranlukast,(R)-(+)-Limonene,Nanoparticle,0
Pranlukast,meglumine,Nanoparticle,0
Pranlukast,hydrochlorothiazide,Nanoparticle,0
Pranlukast,ketoprofen,Nanoparticle,0
Pranlukast,memantine_hydrochloride,Nanoparticle,0
Pranlukast,naproxen_sodium,Nanoparticle,0
Pranlukast,mannitol,Nanoparticle,0
Pranlukast,D-sorbitol,Nanoparticle,0
Pranlukast,tannic_acid,Nanoparticle,0
Pranlukast,rhodamine_B,Nanoparticle,0
Pranlukast,moxifloxacin,Nanoparticle,0
Pranlukast,ciprofloxacin,Nanoparticle,0
Pranlukast,certirizine,Nanoparticle,0
Pranlukast,budesonide,Nanoparticle,0
Pranlukast,etidronic_acid,Nanoparticle,0
Pranlukast,emtricitabine,Nanoparticle,0
Pranlukast,metoprolol(+)-tartrate,Nanoparticle,0
Pranlukast,phenytoin,Nanoparticle,0
Pranlukast,propranolol_hydrochloride,Nanoparticle,0
Pranlukast,captan,Nanoparticle,0
Pranlukast,neotame,Nanoparticle,0
Pranlukast,alendronate_sodium,Nanoparticle,0
Pranlukast,piroxicam,Nanoparticle,0
Pranlukast,desipramine_hydrochloride,Nanoparticle,0
Pranlukast,nadolol,Nanoparticle,0
Pranlukast,omeprazole,Nanoparticle,0
Pranlukast,labetalol_hydrochloride,Nanoparticle,0
Pranlukast,prednisone,Nanoparticle,0
Pranlukast,risperidone,Nanoparticle,0
Pranlukast,fluconazole,Nanoparticle,0
Pranlukast,methotrexate_hydrate,Nanoparticle,0
Pranlukast,tenofovir_alafenamide,Nanoparticle,0
Pranlukast,carbamazepine,Nanoparticle,0
