drug_name,exc_name,drug_smile,exc_smile,pair_smile,class
Chlorpromazine_Hcl,tannic_acid,c12c(cccc2)N(CCCN(C)C)c2c(S1)ccc(c2)Cl,O(C(=O)c1cc(O)c(O)c(O)c1)c1cc(cc(O)c1O)C(O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OC(=O)c1cc(c(O)c(O)c1)OC(=O)c1cc(c(c(c1)O)O)O)COC(c1cc(O)c(O)c(c1)OC(=O)c1cc(O)c(O)c(c1)O)=O)OC(=O)c1cc(c(c(O)c1)O)OC(c1cc(c(c(O)c1)O)O)=O)OC(=O)c1cc(c(O)c(c1)O)OC(=O)c1cc(c(c(O)c1)O)O)=O,c12c(cccc2)N(CCCN(C)C)c2c(S1)ccc(c2)Cl.O(C(=O)c1cc(O)c(O)c(O)c1)c1cc(cc(O)c1O)C(O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OC(=O)c1cc(c(O)c(O)c1)OC(=O)c1cc(c(c(c1)O)O)O)COC(c1cc(O)c(O)c(c1)OC(=O)c1cc(O)c(O)c(c1)O)=O)OC(=O)c1cc(c(c(O)c1)O)OC(c1cc(c(c(O)c1)O)O)=O)OC(=O)c1cc(c(O)c(c1)O)OC(=O)c1cc(c(c(O)c1)O)O)=O,1
Chlorpromazine_Hcl,tannic_acid,C(CCN(C)C)N1c2ccccc2Sc2ccc(Cl)cc12,c1(O)c(O)cc(C(=O)Oc2c(O)c(cc(c2)C(OC[C@H]2O[C@H]([C@H](OC(c3cc(OC(c4cc(c(O)c(c4)O)O)=O)c(c(O)c3)O)=O)[C@H]([C@@H]2OC(c2cc(c(c(O)c2)O)OC(c2cc(O)c(c(c2)O)O)=O)=O)OC(=O)c2cc(O)c(O)c(c2)OC(=O)c2cc(O)c(c(O)c2)O)OC(=O)c2cc(c(O)c(OC(=O)c3cc(O)c(c(c3)O)O)c2)O)=O)O)cc1O,C(CCN(C)C)N1c2ccccc2Sc2ccc(Cl)cc12.c1(O)c(O)cc(C(=O)Oc2c(O)c(cc(c2)C(OC[C@H]2O[C@H]([C@H](OC(c3cc(OC(c4cc(c(O)c(c4)O)O)=O)c(c(O)c3)O)=O)[C@H]([C@@H]2OC(c2cc(c(c(O)c2)O)OC(c2cc(O)c(c(c2)O)O)=O)=O)OC(=O)c2cc(O)c(O)c(c2)OC(=O)c2cc(O)c(c(O)c2)O)OC(=O)c2cc(c(O)c(OC(=O)c3cc(O)c(c(c3)O)O)c2)O)=O)O)cc1O,1
Chlorpromazine_Hcl,tannic_acid,c12c(cc(Cl)cc2)N(CCCN(C)C)c2c(S1)cccc2,c1c(O)c(c(cc1C(Oc1c(O)c(O)cc(C(=O)O[C@H]2[C@H](OC(c3cc(c(c(O)c3)O)OC(=O)c3cc(c(O)c(O)c3)O)=O)[C@H]([C@@H](O[C@@H]2COC(=O)c2cc(c(O)c(OC(c3cc(O)c(O)c(c3)O)=O)c2)O)OC(c2cc(O)c(O)c(OC(c3cc(O)c(O)c(O)c3)=O)c2)=O)OC(=O)c2cc(c(c(c2)OC(c2cc(O)c(O)c(c2)O)=O)O)O)c1)=O)O)O,c12c(cc(Cl)cc2)N(CCCN(C)C)c2c(S1)cccc2.c1c(O)c(c(cc1C(Oc1c(O)c(O)cc(C(=O)O[C@H]2[C@H](OC(c3cc(c(c(O)c3)O)OC(=O)c3cc(c(O)c(O)c3)O)=O)[C@H]([C@@H](O[C@@H]2COC(=O)c2cc(c(O)c(OC(c3cc(O)c(O)c(c3)O)=O)c2)O)OC(c2cc(O)c(O)c(OC(c3cc(O)c(O)c(O)c3)=O)c2)=O)OC(=O)c2cc(c(c(c2)OC(c2cc(O)c(O)c(c2)O)=O)O)O)c1)=O)O)O,1
Chlorpromazine_Hcl,tannic_acid,c1c2N(c3ccccc3Sc2ccc1Cl)CCCN(C)C,C(=O)(Oc1c(c(cc(c1)C(=O)O[C@@H]1[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(c(O)c3)O)c2)[C@@H](O[C@@H]([C@H]1OC(c1cc(c(O)c(OC(=O)c2cc(c(c(O)c2)O)O)c1)O)=O)COC(=O)c1cc(c(O)c(c1)O)OC(=O)c1cc(O)c(O)c(O)c1)OC(=O)c1cc(c(O)c(O)c1)OC(=O)c1cc(c(c(O)c1)O)O)O)O)c1cc(O)c(c(O)c1)O,c1c2N(c3ccccc3Sc2ccc1Cl)CCCN(C)C.C(=O)(Oc1c(c(cc(c1)C(=O)O[C@@H]1[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(c(O)c3)O)c2)[C@@H](O[C@@H]([C@H]1OC(c1cc(c(O)c(OC(=O)c2cc(c(c(O)c2)O)O)c1)O)=O)COC(=O)c1cc(c(O)c(c1)O)OC(=O)c1cc(O)c(O)c(O)c1)OC(=O)c1cc(c(O)c(O)c1)OC(=O)c1cc(c(c(O)c1)O)O)O)O)c1cc(O)c(c(O)c1)O,1
Chlorpromazine_Hcl,tannic_acid,CN(CCCN1c2ccccc2Sc2ccc(cc21)Cl)C,[C@@H]1(COC(=O)c2cc(c(c(O)c2)O)OC(c2cc(O)c(O)c(O)c2)=O)[C@H]([C@@H]([C@@H](OC(=O)c2cc(c(c(OC(=O)c3cc(O)c(c(O)c3)O)c2)O)O)[C@@H](O1)OC(=O)c1cc(c(O)c(OC(=O)c2cc(c(O)c(O)c2)O)c1)O)OC(c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(c(c1)O)O)=O)OC(c1cc(c(c(c1)OC(c1cc(c(c(c1)O)O)O)=O)O)O)=O,CN(CCCN1c2ccccc2Sc2ccc(cc21)Cl)C.[C@@H]1(COC(=O)c2cc(c(c(O)c2)O)OC(c2cc(O)c(O)c(O)c2)=O)[C@H]([C@@H]([C@@H](OC(=O)c2cc(c(c(OC(=O)c3cc(O)c(c(O)c3)O)c2)O)O)[C@@H](O1)OC(=O)c1cc(c(O)c(OC(=O)c2cc(c(O)c(O)c2)O)c1)O)OC(c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(c(c1)O)O)=O)OC(c1cc(c(c(c1)OC(c1cc(c(c(c1)O)O)O)=O)O)O)=O,1
Chlorpromazine_Hcl,tannic_acid,N(C)(C)CCCN1c2cc(ccc2Sc2ccccc21)Cl,Oc1c(c(cc(c1)C(O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC(c1cc(c(O)c(c1)OC(=O)c1cc(c(O)c(c1)O)O)O)=O)COC(c1cc(c(c(O)c1)O)OC(c1cc(O)c(c(O)c1)O)=O)=O)OC(c1cc(O)c(O)c(OC(=O)c2cc(c(c(O)c2)O)O)c1)=O)OC(=O)c1cc(c(c(O)c1)O)OC(=O)c1cc(c(c(O)c1)O)O)=O)OC(c1cc(c(O)c(c1)O)O)=O)O,N(C)(C)CCCN1c2cc(ccc2Sc2ccccc21)Cl.Oc1c(c(cc(c1)C(O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC(c1cc(c(O)c(c1)OC(=O)c1cc(c(O)c(c1)O)O)O)=O)COC(c1cc(c(c(O)c1)O)OC(c1cc(O)c(c(O)c1)O)=O)=O)OC(c1cc(O)c(O)c(OC(=O)c2cc(c(c(O)c2)O)O)c1)=O)OC(=O)c1cc(c(c(O)c1)O)OC(=O)c1cc(c(c(O)c1)O)O)=O)OC(c1cc(c(O)c(c1)O)O)=O)O,1
Chlorpromazine_Hcl,tannic_acid,c1cc2c(N(c3c(cccc3)S2)CCCN(C)C)cc1Cl,[C@@H]1([C@@H]([C@@H](OC(c2cc(OC(c3cc(O)c(O)c(c3)O)=O)c(O)c(O)c2)=O)[C@@H](O[C@@H]1COC(c1cc(O)c(c(OC(=O)c2cc(O)c(c(c2)O)O)c1)O)=O)OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)OC(=O)c1cc(O)c(c(c1)OC(c1cc(O)c(O)c(c1)O)=O)O)OC(c1cc(O)c(O)c(c1)OC(c1cc(c(O)c(O)c1)O)=O)=O,c1cc2c(N(c3c(cccc3)S2)CCCN(C)C)cc1Cl.[C@@H]1([C@@H]([C@@H](OC(c2cc(OC(c3cc(O)c(O)c(c3)O)=O)c(O)c(O)c2)=O)[C@@H](O[C@@H]1COC(c1cc(O)c(c(OC(=O)c2cc(O)c(c(c2)O)O)c1)O)=O)OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)OC(=O)c1cc(O)c(c(c1)OC(c1cc(O)c(O)c(c1)O)=O)O)OC(c1cc(O)c(O)c(c1)OC(c1cc(c(O)c(O)c1)O)=O)=O,1
Chlorpromazine_Hcl,tannic_acid,Clc1ccc2Sc3c(cccc3)N(c2c1)CCCN(C)C,c1c(C(O[C@@H]2[C@@H](COC(=O)c3cc(O)c(O)c(OC(c4cc(O)c(c(c4)O)O)=O)c3)O[C@@H](OC(c3cc(c(O)c(c3)OC(=O)c3cc(O)c(c(c3)O)O)O)=O)[C@H](OC(=O)c3cc(c(c(O)c3)O)OC(c3cc(c(c(O)c3)O)O)=O)[C@H]2OC(=O)c2cc(c(O)c(c2)OC(c2cc(c(O)c(O)c2)O)=O)O)=O)cc(c(c1OC(=O)c1cc(O)c(O)c(c1)O)O)O,Clc1ccc2Sc3c(cccc3)N(c2c1)CCCN(C)C.c1c(C(O[C@@H]2[C@@H](COC(=O)c3cc(O)c(O)c(OC(c4cc(O)c(c(c4)O)O)=O)c3)O[C@@H](OC(c3cc(c(O)c(c3)OC(=O)c3cc(O)c(c(c3)O)O)O)=O)[C@H](OC(=O)c3cc(c(c(O)c3)O)OC(c3cc(c(c(O)c3)O)O)=O)[C@H]2OC(=O)c2cc(c(O)c(c2)OC(c2cc(c(O)c(O)c2)O)=O)O)=O)cc(c(c1OC(=O)c1cc(O)c(O)c(c1)O)O)O,1
Taxol,congo_red,c1ccccc1C(=O)N[C@H]([C@H](C(=O)O[C@H]1C[C@]2(O)C(C)(C)C([C@H](C(=O)[C@@]3(C)[C@@H]([C@]4([C@H](OC4)C[C@@H]3O)OC(=O)C)[C@@H]2OC(=O)c2ccccc2)OC(=O)C)=C1C)O)c1ccccc1,c1c(c2ccccc2c(N)c1N=Nc1ccc(cc1)-c1ccc(N=Nc2cc(S([O-])(=O)=O)c3c(cccc3)c2N)cc1)S(=O)(=O)[O-],c1ccccc1C(=O)N[C@H]([C@H](C(=O)O[C@H]1C[C@]2(O)C(C)(C)C([C@H](C(=O)[C@@]3(C)[C@@H]([C@]4([C@H](OC4)C[C@@H]3O)OC(=O)C)[C@@H]2OC(=O)c2ccccc2)OC(=O)C)=C1C)O)c1ccccc1.c1c(c2ccccc2c(N)c1N=Nc1ccc(cc1)-c1ccc(N=Nc2cc(S([O-])(=O)=O)c3c(cccc3)c2N)cc1)S(=O)(=O)[O-],1
Taxol,congo_red,C1[C@H]2OC[C@@]2(OC(C)=O)[C@@H]2[C@](C([C@H](OC(=O)C)C3=C([C@H](C[C@@](O)([C@H]2OC(c2ccccc2)=O)C3(C)C)OC(=O)[C@@H]([C@@H](NC(=O)c2ccccc2)c2ccccc2)O)C)=O)([C@H]1O)C,c1(c2ccccc2c(N)c(c1)N=Nc1ccc(-c2ccc(cc2)N=Nc2c(N)c3ccccc3c(S(=O)(=O)[O-])c2)cc1)S(=O)([O-])=O,C1[C@H]2OC[C@@]2(OC(C)=O)[C@@H]2[C@](C([C@H](OC(=O)C)C3=C([C@H](C[C@@](O)([C@H]2OC(c2ccccc2)=O)C3(C)C)OC(=O)[C@@H]([C@@H](NC(=O)c2ccccc2)c2ccccc2)O)C)=O)([C@H]1O)C.c1(c2ccccc2c(N)c(c1)N=Nc1ccc(-c2ccc(cc2)N=Nc2c(N)c3ccccc3c(S(=O)(=O)[O-])c2)cc1)S(=O)([O-])=O,1
Taxol,congo_red,CC1([C@@]2(O)C[C@@H](C(=C1[C@@H](OC(C)=O)C([C@]1(C)[C@H](C[C@@H]3[C@@](OC(C)=O)(CO3)[C@H]1[C@@H]2OC(=O)c1ccccc1)O)=O)C)OC(=O)[C@@H]([C@@H](NC(c1ccccc1)=O)c1ccccc1)O)C,c1cc2c(cc(c(N)c2cc1)N=Nc1ccc(cc1)-c1ccc(N=Nc2c(c3c(c(c2)S(=O)(=O)[O-])cccc3)N)cc1)S([O-])(=O)=O,CC1([C@@]2(O)C[C@@H](C(=C1[C@@H](OC(C)=O)C([C@]1(C)[C@H](C[C@@H]3[C@@](OC(C)=O)(CO3)[C@H]1[C@@H]2OC(=O)c1ccccc1)O)=O)C)OC(=O)[C@@H]([C@@H](NC(c1ccccc1)=O)c1ccccc1)O)C.c1cc2c(cc(c(N)c2cc1)N=Nc1ccc(cc1)-c1ccc(N=Nc2c(c3c(c(c2)S(=O)(=O)[O-])cccc3)N)cc1)S([O-])(=O)=O,1
Taxol,congo_red,C12=C([C@H](C[C@]([C@@H](OC(c3ccccc3)=O)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@]3(C(=O)[C@@H]2OC(=O)C)C)(O)C1(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1)C,c1cc(-c2ccc(N=Nc3cc(S([O-])(=O)=O)c4ccccc4c3N)cc2)ccc1N=Nc1cc(S(=O)([O-])=O)c2ccccc2c1N,C12=C([C@H](C[C@]([C@@H](OC(c3ccccc3)=O)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@]3(C(=O)[C@@H]2OC(=O)C)C)(O)C1(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1)C.c1cc(-c2ccc(N=Nc3cc(S([O-])(=O)=O)c4ccccc4c3N)cc2)ccc1N=Nc1cc(S(=O)([O-])=O)c2ccccc2c1N,1
Taxol,congo_red,O=C(O[C@@]12[C@H](OC2)C[C@H](O)[C@@]2(C)C([C@@H](C3=C(C)[C@@H](OC([C@@H]([C@H](c4ccccc4)NC(c4ccccc4)=O)O)=O)C[C@](O)(C3(C)C)[C@H]([C@@H]21)OC(c1ccccc1)=O)OC(C)=O)=O)C,[O-]S(=O)(c1c2c(cccc2)c(c(c1)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1c(c2c(cccc2)c(c1)S([O-])(=O)=O)N)N)=O,O=C(O[C@@]12[C@H](OC2)C[C@H](O)[C@@]2(C)C([C@@H](C3=C(C)[C@@H](OC([C@@H]([C@H](c4ccccc4)NC(c4ccccc4)=O)O)=O)C[C@](O)(C3(C)C)[C@H]([C@@H]21)OC(c1ccccc1)=O)OC(C)=O)=O)C.[O-]S(=O)(c1c2c(cccc2)c(c(c1)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1c(c2c(cccc2)c(c1)S([O-])(=O)=O)N)N)=O,1
Taxol,congo_red,C(=O)(C)O[C@]12CO[C@@H]2C[C@@H]([C@]2(C(=O)[C@H](OC(C)=O)C3=C(C)[C@H](C[C@](O)(C3(C)C)[C@@H](OC(=O)c3ccccc3)[C@H]12)OC([C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)=O)C)O,Nc1c2c(c(cc1N=Nc1ccc(-c3ccc(cc3)N=Nc3c(c4ccccc4c(c3)S(=O)(=O)[O-])N)cc1)S(=O)([O-])=O)cccc2,C(=O)(C)O[C@]12CO[C@@H]2C[C@@H]([C@]2(C(=O)[C@H](OC(C)=O)C3=C(C)[C@H](C[C@](O)(C3(C)C)[C@@H](OC(=O)c3ccccc3)[C@H]12)OC([C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)=O)C)O.Nc1c2c(c(cc1N=Nc1ccc(-c3ccc(cc3)N=Nc3c(c4ccccc4c(c3)S(=O)(=O)[O-])N)cc1)S(=O)([O-])=O)cccc2,1
Taxol,congo_red,[C@@H]12[C@H](OC(c3ccccc3)=O)[C@]3(O)C[C@@H](C(C)=C([C@@H](OC(=O)C)C(=O)[C@]2(C)[C@@H](O)C[C@@H]2[C@]1(CO2)OC(C)=O)C3(C)C)OC([C@@H]([C@H](c1ccccc1)NC(c1ccccc1)=O)O)=O,c1c(ccc(c1)-c1ccc(N=Nc2cc(c3ccccc3c2N)S(=O)(=O)[O-])cc1)N=Nc1c(N)c2c(c(c1)S([O-])(=O)=O)cccc2,[C@@H]12[C@H](OC(c3ccccc3)=O)[C@]3(O)C[C@@H](C(C)=C([C@@H](OC(=O)C)C(=O)[C@]2(C)[C@@H](O)C[C@@H]2[C@]1(CO2)OC(C)=O)C3(C)C)OC([C@@H]([C@H](c1ccccc1)NC(c1ccccc1)=O)O)=O.c1c(ccc(c1)-c1ccc(N=Nc2cc(c3ccccc3c2N)S(=O)(=O)[O-])cc1)N=Nc1c(N)c2c(c(c1)S([O-])(=O)=O)cccc2,1
Taxol,congo_red,[C@@]12(OC(C)=O)[C@@H]3[C@@](C(=O)[C@H](OC(C)=O)C4=C([C@@H](OC([C@H](O)[C@H](c5ccccc5)NC(=O)c5ccccc5)=O)C[C@]([C@H]3OC(=O)c3ccccc3)(O)C4(C)C)C)(C)[C@H](C[C@H]2OC1)O,c1c(-c2ccc(N=Nc3c(c4ccccc4c(S(=O)(=O)[O-])c3)N)cc2)ccc(c1)N=Nc1cc(c2ccccc2c1N)S(=O)(=O)[O-],[C@@]12(OC(C)=O)[C@@H]3[C@@](C(=O)[C@H](OC(C)=O)C4=C([C@@H](OC([C@H](O)[C@H](c5ccccc5)NC(=O)c5ccccc5)=O)C[C@]([C@H]3OC(=O)c3ccccc3)(O)C4(C)C)C)(C)[C@H](C[C@H]2OC1)O.c1c(-c2ccc(N=Nc3c(c4ccccc4c(S(=O)(=O)[O-])c3)N)cc2)ccc(c1)N=Nc1cc(c2ccccc2c1N)S(=O)(=O)[O-],1
Taxol,congo_red,O([C@H]1[C@@H]2[C@]3(OC(C)=O)CO[C@@H]3C[C@H](O)[C@]2(C(=O)[C@@H](C2=C([C@@H](OC([C@H](O)[C@@H](NC(c3ccccc3)=O)c3ccccc3)=O)C[C@]1(O)C2(C)C)C)OC(C)=O)C)C(=O)c1ccccc1,c1ccc2c(S(=O)(=O)[O-])cc(N=Nc3ccc(-c4ccc(cc4)N=Nc4cc(S([O-])(=O)=O)c5c(cccc5)c4N)cc3)c(c2c1)N,O([C@H]1[C@@H]2[C@]3(OC(C)=O)CO[C@@H]3C[C@H](O)[C@]2(C(=O)[C@@H](C2=C([C@@H](OC([C@H](O)[C@@H](NC(c3ccccc3)=O)c3ccccc3)=O)C[C@]1(O)C2(C)C)C)OC(C)=O)C)C(=O)c1ccccc1.c1ccc2c(S(=O)(=O)[O-])cc(N=Nc3ccc(-c4ccc(cc4)N=Nc4cc(S([O-])(=O)=O)c5c(cccc5)c4N)cc3)c(c2c1)N,1
Taxol,congo_red,c1ccc(cc1)C(O[C@@H]1[C@]2(O)C[C@@H](C(=C(C2(C)C)[C@H](C(=O)[C@]2([C@H]1[C@]1([C@@H](C[C@@H]2O)OC1)OC(C)=O)C)OC(=O)C)C)OC([C@H](O)[C@H](c1ccccc1)NC(c1ccccc1)=O)=O)=O,O=S(=O)(c1c2c(cccc2)c(c(c1)N=Nc1ccc(-c2ccc(cc2)N=Nc2c(N)c3ccccc3c(S(=O)([O-])=O)c2)cc1)N)[O-],c1ccc(cc1)C(O[C@@H]1[C@]2(O)C[C@@H](C(=C(C2(C)C)[C@H](C(=O)[C@]2([C@H]1[C@]1([C@@H](C[C@@H]2O)OC1)OC(C)=O)C)OC(=O)C)C)OC([C@H](O)[C@H](c1ccccc1)NC(c1ccccc1)=O)=O)=O.O=S(=O)(c1c2c(cccc2)c(c(c1)N=Nc1ccc(-c2ccc(cc2)N=Nc2c(N)c3ccccc3c(S(=O)([O-])=O)c2)cc1)N)[O-],1
Taxol,congo_red,C(O[C@H]1C([C@]2(C)[C@@H](O)C[C@H]3OC[C@]3([C@H]2[C@@H]([C@@]2(C[C@@H](C(C)=C1C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1)O)OC(c1ccccc1)=O)OC(=O)C)=O)(C)=O,Nc1c2c(cccc2)c(cc1N=Nc1ccc(cc1)-c1ccc(N=Nc2c(c3ccccc3c(S(=O)(=O)[O-])c2)N)cc1)S([O-])(=O)=O,C(O[C@H]1C([C@]2(C)[C@@H](O)C[C@H]3OC[C@]3([C@H]2[C@@H]([C@@]2(C[C@@H](C(C)=C1C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1)O)OC(c1ccccc1)=O)OC(=O)C)=O)(C)=O.Nc1c2c(cccc2)c(cc1N=Nc1ccc(cc1)-c1ccc(N=Nc2c(c3ccccc3c(S(=O)(=O)[O-])c2)N)cc1)S([O-])(=O)=O,1
Taxol,congo_red,C(=O)(O[C@@H]1[C@@]2(C[C@@H](C(C)=C(C2(C)C)[C@@H](OC(C)=O)C(=O)[C@]2([C@H]1[C@@]1(OC(C)=O)[C@@H](C[C@@H]2O)OC1)C)OC([C@@H]([C@@H](NC(=O)c1ccccc1)c1ccccc1)O)=O)O)c1ccccc1,c1ccc2c(c1)c(N)c(cc2S(=O)([O-])=O)N=Nc1ccc(-c2ccc(cc2)N=Nc2cc(c3c(cccc3)c2N)S(=O)(=O)[O-])cc1,C(=O)(O[C@@H]1[C@@]2(C[C@@H](C(C)=C(C2(C)C)[C@@H](OC(C)=O)C(=O)[C@]2([C@H]1[C@@]1(OC(C)=O)[C@@H](C[C@@H]2O)OC1)C)OC([C@@H]([C@@H](NC(=O)c1ccccc1)c1ccccc1)O)=O)O)c1ccccc1.c1ccc2c(c1)c(N)c(cc2S(=O)([O-])=O)N=Nc1ccc(-c2ccc(cc2)N=Nc2cc(c3c(cccc3)c2N)S(=O)(=O)[O-])cc1,1
Taxol,congo_red,c1cc(ccc1)[C@@H]([C@@H](O)C(=O)O[C@@H]1C(C)=C2C(C)([C@@](C1)([C@@H](OC(c1ccccc1)=O)[C@@H]1[C@]3([C@H](OC3)C[C@H](O)[C@]1(C(=O)[C@@H]2OC(=O)C)C)OC(C)=O)O)C)NC(c1ccccc1)=O,O=S(c1cc(N=Nc2ccc(-c3ccc(cc3)N=Nc3c(N)c4c(cccc4)c(c3)S([O-])(=O)=O)cc2)c(c2ccccc21)N)(=O)[O-],c1cc(ccc1)[C@@H]([C@@H](O)C(=O)O[C@@H]1C(C)=C2C(C)([C@@](C1)([C@@H](OC(c1ccccc1)=O)[C@@H]1[C@]3([C@H](OC3)C[C@H](O)[C@]1(C(=O)[C@@H]2OC(=O)C)C)OC(C)=O)O)C)NC(c1ccccc1)=O.O=S(c1cc(N=Nc2ccc(-c3ccc(cc3)N=Nc3c(N)c4c(cccc4)c(c3)S([O-])(=O)=O)cc2)c(c2ccccc21)N)(=O)[O-],1
Taxol,congo_red,[C@@H]1(OC(=O)C)C2=C(C)[C@@H](OC(=O)[C@H](O)[C@H](c3ccccc3)NC(=O)c3ccccc3)C[C@@](O)([C@H]([C@H]3[C@]([C@H](C[C@H]4OC[C@]43OC(C)=O)O)(C)C1=O)OC(c1ccccc1)=O)C2(C)C,O=S(=O)([O-])c1cc(N=Nc2ccc(-c3ccc(cc3)N=Nc3cc(S(=O)(=O)[O-])c4ccccc4c3N)cc2)c(N)c2c1cccc2,[C@@H]1(OC(=O)C)C2=C(C)[C@@H](OC(=O)[C@H](O)[C@H](c3ccccc3)NC(=O)c3ccccc3)C[C@@](O)([C@H]([C@H]3[C@]([C@H](C[C@H]4OC[C@]43OC(C)=O)O)(C)C1=O)OC(c1ccccc1)=O)C2(C)C.O=S(=O)([O-])c1cc(N=Nc2ccc(-c3ccc(cc3)N=Nc3cc(S(=O)(=O)[O-])c4ccccc4c3N)cc2)c(N)c2c1cccc2,1
Taxol,congo_red,C1[C@H](OC(=O)[C@@H]([C@H](c2ccccc2)NC(c2ccccc2)=O)O)C(=C2C(C)([C@@]1([C@@H](OC(=O)c1ccccc1)[C@H]1[C@@](C)([C@@H](O)C[C@@H]3[C@]1(CO3)OC(C)=O)C([C@@H]2OC(=O)C)=O)O)C)C,O=S(=O)([O-])c1cc(c(c2c1cccc2)N)N=Nc1ccc(-c2ccc(cc2)N=Nc2cc(S(=O)([O-])=O)c3ccccc3c2N)cc1,C1[C@H](OC(=O)[C@@H]([C@H](c2ccccc2)NC(c2ccccc2)=O)O)C(=C2C(C)([C@@]1([C@@H](OC(=O)c1ccccc1)[C@H]1[C@@](C)([C@@H](O)C[C@@H]3[C@]1(CO3)OC(C)=O)C([C@@H]2OC(=O)C)=O)O)C)C.O=S(=O)([O-])c1cc(c(c2c1cccc2)N)N=Nc1ccc(-c2ccc(cc2)N=Nc2cc(S(=O)([O-])=O)c3ccccc3c2N)cc1,1
Physcion,indomethacin,c1(c2c(cc(OC)c1)C(=O)c1cc(C)cc(c1C2=O)O)O,c1(n(C(c2ccc(cc2)Cl)=O)c2c(c1CC(=O)O)cc(OC)cc2)C,c1(c2c(cc(OC)c1)C(=O)c1cc(C)cc(c1C2=O)O)O.c1(n(C(c2ccc(cc2)Cl)=O)c2c(c1CC(=O)O)cc(OC)cc2)C,1
Physcion,indomethacin,Oc1c2C(c3c(O)cc(OC)cc3C(=O)c2cc(c1)C)=O,c12c(cc(OC)cc1)c(CC(=O)O)c(C)n2C(c1ccc(cc1)Cl)=O,Oc1c2C(c3c(O)cc(OC)cc3C(=O)c2cc(c1)C)=O.c12c(cc(OC)cc1)c(CC(=O)O)c(C)n2C(c1ccc(cc1)Cl)=O,1
Physcion,indomethacin,c1c2c(c(cc1C)O)C(c1c(C2=O)cc(OC)cc1O)=O,c1cc(ccc1C(=O)n1c2ccc(OC)cc2c(CC(O)=O)c1C)Cl,c1c2c(c(cc1C)O)C(c1c(C2=O)cc(OC)cc1O)=O.c1cc(ccc1C(=O)n1c2ccc(OC)cc2c(CC(O)=O)c1C)Cl,1
Physcion,indomethacin,c1c(cc2C(c3c(c(cc(c3)C)O)C(=O)c2c1O)=O)OC,C(c1ccc(Cl)cc1)(n1c(C)c(CC(=O)O)c2cc(OC)ccc12)=O,c1c(cc2C(c3c(c(cc(c3)C)O)C(=O)c2c1O)=O)OC.C(c1ccc(Cl)cc1)(n1c(C)c(CC(=O)O)c2cc(OC)ccc12)=O,1
Physcion,indomethacin,O=C1c2c(cc(C)cc2O)C(=O)c2c1c(O)cc(OC)c2,c1(OC)ccc2n(c(C)c(CC(O)=O)c2c1)C(c1ccc(Cl)cc1)=O,O=C1c2c(cc(C)cc2O)C(=O)c2c1c(O)cc(OC)c2.c1(OC)ccc2n(c(C)c(CC(O)=O)c2c1)C(c1ccc(Cl)cc1)=O,1
Physcion,indomethacin,c1(cc(cc2C(c3c(c(cc(c3)C)O)C(=O)c21)=O)OC)O,c12ccc(cc2c(CC(O)=O)c(C)n1C(=O)c1ccc(Cl)cc1)OC,c1(cc(cc2C(c3c(c(cc(c3)C)O)C(=O)c21)=O)OC)O.c12ccc(cc2c(CC(O)=O)c(C)n1C(=O)c1ccc(Cl)cc1)OC,1
Physcion,indomethacin,Oc1c2c(C(c3c(C2=O)c(cc(OC)c3)O)=O)cc(c1)C,Clc1ccc(cc1)C(=O)n1c(c(CC(=O)O)c2cc(ccc12)OC)C,Oc1c2c(C(c3c(C2=O)c(cc(OC)c3)O)=O)cc(c1)C.Clc1ccc(cc1)C(=O)n1c(c(CC(=O)O)c2cc(ccc12)OC)C,1
