drug_1,drug_2,context,label
Docetaxel,ACETYLCYSTEINE,Nanoparticle,0
Docetaxel,"ACETYLTRYPTOPHAN,_DL-",Nanoparticle,0
Docetaxel,HYALURONATE_SODIUM,Nanoparticle,0
Docetaxel,DIATRIZOIC_ACID,Nanoparticle,0
Docetaxel,ACETAMINOPHEN,Nanoparticle,0
Docetaxel,Acetic_acid,Nanoparticle,0
Docetaxel,Sodium_diacetate,Nanoparticle,0
Docetaxel,HYPROMELLOSE_ACETATE_SUCCINATE_06081224_(3_MM2/S),Nanoparticle,0
Docetaxel,LYSINE_ACETATE,Nanoparticle,0
Docetaxel,CROSCARMELLOSE,Nanoparticle,0
Docetaxel,Sodium_Carboxymethyl_cellulose,Nanoparticle,0
Docetaxel,ACETIC_ANHYDRIDE,Nanoparticle,0
Docetaxel,Vitamin_A_acetate,Nanoparticle,0
Docetaxel,PROPYLENE_GLYCOL_DIACETATE,Nanoparticle,0
Docetaxel,TRIACETIN,Nanoparticle,0
Docetaxel,BENZYL_ACETATE,Nanoparticle,0
Docetaxel,PHENYLMERCURIC_ACETATE,Nanoparticle,0
Docetaxel,alpha-Tocopherol_acetate,Nanoparticle,0
Docetaxel,".ALPHA.-TOCOPHEROL_ACETATE,_DL-",Nanoparticle,0
Docetaxel,ALUMINUM_ACETATE,Nanoparticle,0
Docetaxel,ZINC_ACETATE,Nanoparticle,0
Docetaxel,Calcium_acetate,Nanoparticle,0
Docetaxel,MAGNESIUM_ACETATE,Nanoparticle,0
Docetaxel,Zinc_acetate,Nanoparticle,0
Docetaxel,SODIUM_ACETATE,Nanoparticle,0
Docetaxel,ALUMINUM_MONOACETATE,Nanoparticle,0
Docetaxel,POTASSIUM_ACETATE,Nanoparticle,0
Docetaxel,AMMONIUM_ACETATE,Nanoparticle,0
Docetaxel,Sodium_acetate,Nanoparticle,0
Docetaxel,ACETOPHENONE,Nanoparticle,0
Docetaxel,OCTOXYNOL-9,Nanoparticle,0
Docetaxel,ENTSUFON,Nanoparticle,0
Docetaxel,ENTSUFON_SODIUM,Nanoparticle,0
Docetaxel,BENZETHONIUM_CHLORIDE,Nanoparticle,0
Docetaxel,TERT-BUTYL_ALCOHOL,Nanoparticle,0
Docetaxel,TERT-BUTYL_HYDROPEROXIDE,Nanoparticle,0
Docetaxel,TERT-BUTYLHYDROQUINONE,Nanoparticle,0
Docetaxel,Calcium_pantothenate,Nanoparticle,0
Docetaxel,D-Pantothenyl_alcohol,Nanoparticle,0
Docetaxel,AMINOMETHYLPROPANOL,Nanoparticle,0
Docetaxel,CHLOROBUTANOL,Nanoparticle,0
Docetaxel,CHLOROBUTANOL_HEMIHYDRATE,Nanoparticle,0
Docetaxel,D-_or_DL-_Sodium_pantothenate,Nanoparticle,0
Docetaxel,ACETONE_SODIUM_BISULFITE,Nanoparticle,0
Docetaxel,ACETONE,Nanoparticle,0
Docetaxel,SODIUM_BISULFATE_ACETONE,Nanoparticle,0
Docetaxel,ISOBUTANE,Nanoparticle,0
Docetaxel,VALINE,Nanoparticle,0
Docetaxel,LEUCINE,Nanoparticle,0
Docetaxel,CHOLETH-24,Nanoparticle,0
Docetaxel,SQUALANE,Nanoparticle,0
Docetaxel,ISOPROPYL_ISOSTEARATE,Nanoparticle,0
Docetaxel,GLYCERYL_ISOSTEARATE,Nanoparticle,0
Docetaxel,PEG-6_ISOSTEARATE,Nanoparticle,0
Docetaxel,ISOSTEARYL_ALCOHOL,Nanoparticle,0
Docetaxel,CHOLESTEROL,Nanoparticle,0
Docetaxel,SODIUM_CHOLESTERYL_SULFATE,Nanoparticle,0
Docetaxel,ISOBUTYL_ALCOHOL,Nanoparticle,0
Docetaxel,DIISOPROPYLBENZOTHIAZYL-2-SULFENAMIDE,Nanoparticle,0
Docetaxel,ISOPROPYL_ALCOHOL,Nanoparticle,0
Docetaxel,DIISOPROPYL_ADIPATE,Nanoparticle,0
Docetaxel,LEVOMENTHOL,Nanoparticle,0
Docetaxel,TRICHLOROETHANE,Nanoparticle,0
Docetaxel,ALANINE,Nanoparticle,0
Docetaxel,Lactic_acid,Nanoparticle,0
Docetaxel,Calcium_Lactate,Nanoparticle,0
Docetaxel,Ferrous_lactate,Nanoparticle,0
Docetaxel,L(+)-calcium_lactate,Nanoparticle,0
Docetaxel,"SODIUM_LACTATE,_L-",Nanoparticle,0
Docetaxel,THREONINE,Nanoparticle,0
Docetaxel,HEXYLENE_GLYCOL,Nanoparticle,0
Docetaxel,BUTYLENE_GLYCOL,Nanoparticle,0
Docetaxel,CALTERIDOL_CALCIUM,Nanoparticle,0
Docetaxel,DIISOPROPANOLAMINE,Nanoparticle,0
Docetaxel,Propylene_Glycol,Nanoparticle,0
Docetaxel,Propylene_glycol_monostearate,Nanoparticle,0
Docetaxel,DMDM_HYDANTOIN,Nanoparticle,0
Docetaxel,Glycyrrhizin,Nanoparticle,0
Docetaxel,Ammoniated_Glycyrrhizin,Nanoparticle,0
Docetaxel,EUCALYPTOL,Nanoparticle,0
Docetaxel,Carotene_(beta-carotene),Nanoparticle,0
Docetaxel,Vitamin_A,Nanoparticle,0
Docetaxel,Cyanocobalamin,Nanoparticle,0
Docetaxel,ACESULFAME_POTASSIUM,Nanoparticle,0
Docetaxel,.ALPHA.-TERPINEOL,Nanoparticle,0
Docetaxel,"MENTHOL,_UNSPECIFIED_FORM",Nanoparticle,0
Docetaxel,PROPYLENE_CARBONATE,Nanoparticle,0
Docetaxel,POLYLACTIDE,Nanoparticle,0
Docetaxel,POLYGLACTIN,Nanoparticle,0
Docetaxel,PROPANE,Nanoparticle,0
Docetaxel,Propionic_acid,Nanoparticle,0
Docetaxel,Calcium_propionate,Nanoparticle,0
Docetaxel,SODIUM_PROPIONATE,Nanoparticle,0
Docetaxel,Sodium_propionate,Nanoparticle,0
Docetaxel,METHYL_ETHYL_KETONE,Nanoparticle,0
Docetaxel,DINOSEB-AMMONIUM,Nanoparticle,0
Docetaxel,"2-ETHYL-1,6-HEXANEDIOL",Nanoparticle,0
Docetaxel,DIPROPYLENE_GLYCOL,Nanoparticle,0
Docetaxel,BUTANE,Nanoparticle,0
Docetaxel,BUTYRIC_ACID,Nanoparticle,0
Docetaxel,STANNOUS_2-ETHYLHEXANOATE,Nanoparticle,0
Docetaxel,DOCUSATE_SODIUM,Nanoparticle,0
Docetaxel,DIETHYLHEXYL_PHTHALATE_**See_CDER_Guidance:_Limiting_the_Use_of_Certain_Phthalates_as_Excipients_in_CDER-Regulated_Products,Nanoparticle,0
Docetaxel,OCTISALATE,Nanoparticle,0
Docetaxel,Linoleic_acid,Nanoparticle,0
Docetaxel,DIISOPROPYL_DILINOLEATE,Nanoparticle,0
Docetaxel,Iron_linoleate_(packaging),Nanoparticle,0
Docetaxel,HEXANE,Nanoparticle,0
Docetaxel,HEPTANE,Nanoparticle,0
Docetaxel,PROPYLENE_GLYCOL_RICINOLEATE,Nanoparticle,0
Docetaxel,TRIHYDROXYSTEARIN,Nanoparticle,0
Docetaxel,Caprylic_Acid,Nanoparticle,0
Docetaxel,PROPYLENE_GLYCOL_DICAPRYLATE,Nanoparticle,0
Docetaxel,TRICAPRYLIN,Nanoparticle,0
Docetaxel,GLYCERYL_MONOCAPRYLATE,Nanoparticle,0
Docetaxel,Iron_caprylate_(packaging),Nanoparticle,0
Docetaxel,DISODIUM_OLEAMIDO_MONOETHANOLAMINE_SULFOSUCCINATE,Nanoparticle,0
Docetaxel,Oleic_acid_(packaging),Nanoparticle,0
Docetaxel,ETHYL_OLEATE,Nanoparticle,0
Docetaxel,PPG-26_OLEATE,Nanoparticle,0
Docetaxel,POLYSORBATE_80,Nanoparticle,0
Docetaxel,SORBITAN_SESQUIOLEATE,Nanoparticle,0
Docetaxel,GLYCERYL_OLEATE,Nanoparticle,0
Docetaxel,GLYCERYL_TRIOLEATE,Nanoparticle,0
Docetaxel,SORBITAN_MONOOLEATE,Nanoparticle,0
Docetaxel,SORBITAN_TRIOLEATE,Nanoparticle,0
Docetaxel,PEG-5_OLEATE,Nanoparticle,0
Docetaxel,"1,2-DIOLEOYL-SN-GLYCERO-3-PHOSPHOCHOLINE",Nanoparticle,0
Docetaxel,Aluminum_oleate_(packaging),Nanoparticle,0
Docetaxel,Sodium_oleate_(packaging),Nanoparticle,0
Docetaxel,OLEYL_ALCOHOL,Nanoparticle,0
Docetaxel,OLEYL_OLEATE,Nanoparticle,0
Docetaxel,POLYOXYETHYLENE_ALCOHOLS,Nanoparticle,0
Docetaxel,OCTYLDODECANOL,Nanoparticle,0
Docetaxel,LAUROYL_SARCOSINE,Nanoparticle,0
Docetaxel,SODIUM_LAUROYL_SARCOSINATE,Nanoparticle,0
Docetaxel,LAURIC_DIETHANOLAMIDE,Nanoparticle,0
Docetaxel,GLYCERYL_LAURATE,Nanoparticle,0
Docetaxel,SUCROSE_LAURATE,Nanoparticle,0
Docetaxel,METHYL_LAURATE,Nanoparticle,0
Docetaxel,PROPYLENE_GLYCOL_MONOLAURATE,Nanoparticle,0
Docetaxel,PEG-12_GLYCERYL_LAURATE,Nanoparticle,0
Docetaxel,SORBITAN_MONOLAURATE,Nanoparticle,0
Docetaxel,PEG-8_LAURATE,Nanoparticle,0
Docetaxel,POLYSORBATE_60,Nanoparticle,0
Docetaxel,LAURALKONIUM_CHLORIDE,Nanoparticle,0
Docetaxel,LAURYL_SULFATE,Nanoparticle,0
Docetaxel,MYRISTIC_ACID,Nanoparticle,0
Docetaxel,ISOPROPYL_MYRISTATE,Nanoparticle,0
Docetaxel,TRIMYRISTIN,Nanoparticle,0
Docetaxel,"1,2-DIMYRISTOYL-SN-GLYCERO-3-PHOSPHOCHOLINE",Nanoparticle,0
Docetaxel,PALMITIC_ACID,Nanoparticle,0
Docetaxel,GLYCERYL_PALMITOSTEARATE,Nanoparticle,0
Docetaxel,SUCROSE_PALMITATE,Nanoparticle,0
Docetaxel,ISOPROPYL_PALMITATE,Nanoparticle,0
Docetaxel,Vitamin_A_palmitate,Nanoparticle,0
Docetaxel,"DIPALMITOYLPHOSPHATIDYLGLYCEROL,_DL-",Nanoparticle,0
Docetaxel,Ascorbyl_palmitate_(palmitoyl_L-ascorbic),Nanoparticle,0
Docetaxel,SORBITAN_MONOPALMITATE,Nanoparticle,0
Docetaxel,POLYOXYL_PALMITATE,Nanoparticle,0
Docetaxel,GLYCERYL_PALMITATE,Nanoparticle,0
Docetaxel,Aluminum_palmitate_(packaging),Nanoparticle,0
Docetaxel,Sodium_palmitate_(packaging),Nanoparticle,0
Docetaxel,ETHYLHEXYL_HYDROXYSTEARATE,Nanoparticle,0
Docetaxel,STEARIC_DIETHANOLAMIDE,Nanoparticle,0
Docetaxel,DIETHYLAMINOETHYL_STEARAMIDE_PHOSPHATE,Nanoparticle,0
Docetaxel,STEARAMIDOETHYL_DIETHYLAMINE,Nanoparticle,0
Docetaxel,Stearic_acid_(packaging),Nanoparticle,0
Docetaxel,SUCROSE_STEARATE,Nanoparticle,0
Docetaxel,STEAROYL_POLYOXYLGLYCERIDES,Nanoparticle,0
Docetaxel,METHYL_STEARATE,Nanoparticle,0
Docetaxel,ISOPROPYL_STEARATE,Nanoparticle,0
Docetaxel,GLYCERYL_TRISTEARATE,Nanoparticle,0
Docetaxel,"DISTEAROYLPHOSPHATIDYLCHOLINE,_DL-",Nanoparticle,0
Docetaxel,GLYCERYL_MONOSTEARATE,Nanoparticle,0
Docetaxel,GLYCERYL_DISTEARATE,Nanoparticle,0
Docetaxel,SORBITAN_MONOSTEARATE,Nanoparticle,0
Docetaxel,SORBITAN_TRISTEARATE,Nanoparticle,0
Docetaxel,BUTYL_STEARATE,Nanoparticle,0
Docetaxel,POLYOXYL_40_STEARATE,Nanoparticle,0
Docetaxel,GLYCOL_DISTEARATE,Nanoparticle,0
Docetaxel,PEG-2_STEARATE,Nanoparticle,0
Docetaxel,"1,2-DISTEAROYL-SN-GLYCERO-3-PHOSPHOCHOLINE",Nanoparticle,0
Docetaxel,SUCROSE_DISTEARATE,Nanoparticle,0
Docetaxel,METHYL_GLUCOSE_SESQUISTEARATE,Nanoparticle,0
Docetaxel,ALUMINUM_STEARATE,Nanoparticle,0
Docetaxel,Calcium_stearate,Nanoparticle,0
Docetaxel,Magnesium_stearate,Nanoparticle,0
Docetaxel,ZINC_STEARATE,Nanoparticle,0
Docetaxel,ALUMINUM_MONOSTEARATE,Nanoparticle,0
Docetaxel,SODIUM_STEARATE,Nanoparticle,0
Docetaxel,TRIBEHENIN,Nanoparticle,0
Docetaxel,GLYCERYL_DIBEHENATE,Nanoparticle,0
Docetaxel,HYDROXYOCTACOSANYL_HYDROXYSTEARATE,Nanoparticle,0
Docetaxel,DOCOSANOL,Nanoparticle,0
Docetaxel,STEARYL_ALCOHOL,Nanoparticle,0
Docetaxel,CETOSTEARYL_ALCOHOL,Nanoparticle,0
Docetaxel,SODIUM_STEARYL_FUMARATE,Nanoparticle,0
Docetaxel,Stearyl_citrate,Nanoparticle,0
Docetaxel,PPG-15_STEARYL_ETHER,Nanoparticle,0
Docetaxel,STEARETH-40,Nanoparticle,0
Docetaxel,SODIUM_CETOSTEARYL_SULFATE,Nanoparticle,0
Docetaxel,STEAROXYTRIMETHYLSILANE,Nanoparticle,0
Docetaxel,STEARALKONIUM_CHLORIDE,Nanoparticle,0
Docetaxel,QUATERNIUM-52,Nanoparticle,0
Docetaxel,CETYL_ALCOHOL,Nanoparticle,0
Docetaxel,CETYL_PALMITATE,Nanoparticle,0
Docetaxel,ISOCETETH-20,Nanoparticle,0
Docetaxel,CETRIMONIUM_CHLORIDE,Nanoparticle,0
Docetaxel,PALMITAMINE_OXIDE,Nanoparticle,0
Docetaxel,CETYLPYRIDINIUM_CHLORIDE,Nanoparticle,0
Docetaxel,MYRISTYL_ALCOHOL,Nanoparticle,0
Docetaxel,MYRISTYL_LACTATE,Nanoparticle,0
Docetaxel,ALKYL_ARYL_SODIUM_SULFONATE,Nanoparticle,0
Docetaxel,BENZALKONIUM_CHLORIDE,Nanoparticle,0
Docetaxel,MIRIPIRIUM_CHLORIDE,Nanoparticle,0
Docetaxel,TRIDECETH-10,Nanoparticle,0
Docetaxel,LAURYL_LACTATE,Nanoparticle,0
Docetaxel,DISODIUM_LAURYL_SULFOSUCCINATE,Nanoparticle,0
Docetaxel,Dilauryl_thiodipropionate,Nanoparticle,0
Docetaxel,SODIUM_LAURYL_SULFOACETATE,Nanoparticle,0
Docetaxel,LAURETH-4,Nanoparticle,0
Docetaxel,LAURETH-2,Nanoparticle,0
Docetaxel,DISODIUM_LAURETH_SULFOSUCCINATE,Nanoparticle,0
Docetaxel,SODIUM_LAURETH-3_SULFATE,Nanoparticle,0
Docetaxel,SODIUM_LAURETH-2_SULFATE,Nanoparticle,0
Docetaxel,SODIUM_LAURETH-5_SULFATE,Nanoparticle,0
Docetaxel,TRIETHANOLAMINE_LAURYL_SULFATE,Nanoparticle,0
Docetaxel,AMMONIUM_LAURYL_SULFATE,Nanoparticle,0
Docetaxel,SODIUM_LAURYL_SULFATE,Nanoparticle,0
Docetaxel,SODIUM_DODECYLBENZENESULFONATE,Nanoparticle,0
Docetaxel,BENZODODECINIUM_BROMIDE,Nanoparticle,0
Docetaxel,LAURAMINE_OXIDE,Nanoparticle,0
Docetaxel,DECYL_METHYL_SULFOXIDE,Nanoparticle,0
Docetaxel,NONOXYNOL-9,Nanoparticle,0
Docetaxel,NONOXYNOL_IODINE,Nanoparticle,0
Docetaxel,AMMONIUM_NONOXYNOL-4_SULFATE,Nanoparticle,0
Docetaxel,GLYCERYL_RICINOLEATE,Nanoparticle,0
Docetaxel,HEXYLRESORCINOL,Nanoparticle,0
Docetaxel,AMYL_ACETATE,Nanoparticle,0
Docetaxel,BUTYL_ALCOHOL,Nanoparticle,0
Docetaxel,ACETYLTRIBUTYL_CITRATE,Nanoparticle,0
Docetaxel,DIBUTYL_SEBACATE,Nanoparticle,0
Docetaxel,BUTYLPARABEN,Nanoparticle,0
Docetaxel,DIBUTYL_PHTHALATE_**See_CDER_Guidance:_Limiting_the_Use_of_Certain_Phthalates_as_Excipients_in_CDER-Regulated_Products,Nanoparticle,0
Docetaxel,PRAMOXINE_HYDROCHLORIDE,Nanoparticle,0
Docetaxel,Propyl_Gallate,Nanoparticle,0
Docetaxel,Propyl_Paraben,Nanoparticle,0
Docetaxel,PROPYLPARABEN_SODIUM,Nanoparticle,0
Docetaxel,TETRAPROPYL_ORTHOSILICATE,Nanoparticle,0
Docetaxel,RHODAMINE_B,Nanoparticle,0
Docetaxel,SOLVENT_RED_49,Nanoparticle,0
Docetaxel,FD&C_VIOLET_NO._1--ALUMINUM_LAKE_(DELISTED),Nanoparticle,0
Docetaxel,FD&C_BLUE_NO._1_LAKE,Nanoparticle,0
Docetaxel,ACID_BLUE_9_AMMONIUM,Nanoparticle,0
Docetaxel,GUINEA_GREEN_B,Nanoparticle,0
Docetaxel,POLYURETHANE,Nanoparticle,0
Docetaxel,"ALCOHOL,_DILUTED",Nanoparticle,0
Docetaxel,PEG-20_METHYL_GLUCOSE_SESQUISTEARATE,Nanoparticle,0
Docetaxel,Triethyl_citrate,Nanoparticle,0
Docetaxel,DIETHYL_SEBACATE,Nanoparticle,0
Docetaxel,DIETHYL_PYROCARBONATE,Nanoparticle,0
Docetaxel,ETHYL_VANILLATE,Nanoparticle,0
Docetaxel,ETHYLPARABEN,Nanoparticle,0
Docetaxel,ETHYLPARABEN_SODIUM,Nanoparticle,0
Docetaxel,DIETHYL_PHTHALATE,Nanoparticle,0
Docetaxel,ETHYL_ACETATE,Nanoparticle,0
Docetaxel,URETHANE,Nanoparticle,0
Docetaxel,Ethyl_formate,Nanoparticle,0
Docetaxel,ETHYLENE_GLYCOL_MONOETHYL_ETHER,Nanoparticle,0
Docetaxel,DIETHYLENE_GLYCOL_MONOETHYL_ETHER,Nanoparticle,0
Docetaxel,TETROFOSMIN,Nanoparticle,0
Docetaxel,ETHYL_VANILLIN,Nanoparticle,0
Docetaxel,ISOLEUCINE,Nanoparticle,0
Docetaxel,THIMEROSAL,Nanoparticle,0
Docetaxel,DENATONIUM_BENZOATE,Nanoparticle,0
Docetaxel,ETHYL_MALTOL,Nanoparticle,0
Docetaxel,METHYL_CHLORIDE,Nanoparticle,0
Docetaxel,CHLOROTHEN,Nanoparticle,0
Docetaxel,TROMANTADINE,Nanoparticle,0
Docetaxel,EPITETRACYCLINE_HYDROCHLORIDE,Nanoparticle,0
Docetaxel,METHYLENE_BLUE,Nanoparticle,0
Docetaxel,CREATINE,Nanoparticle,0
Docetaxel,TENOX-2,Nanoparticle,0
Docetaxel,CREATININE,Nanoparticle,0
Docetaxel,METHYLPYRROLIDONE,Nanoparticle,0
Docetaxel,MORPHINE_SULFATE,Nanoparticle,0
Docetaxel,SODIUM_COCOYL_SARCOSINATE,Nanoparticle,0
Docetaxel,MEGLUMINE,Nanoparticle,0
Docetaxel,METHYL_ALCOHOL,Nanoparticle,0
Docetaxel,ASPARTAME,Nanoparticle,0
Docetaxel,NEOTAME,Nanoparticle,0
Docetaxel,Methyl_Paraben,Nanoparticle,0
Docetaxel,METHYLPARABEN_SODIUM,Nanoparticle,0
Docetaxel,DIMETHYL_PHTHALATE,Nanoparticle,0
Docetaxel,METHYL_SALICYLATE,Nanoparticle,0
Docetaxel,DIMETHYL_ISOSORBIDE,Nanoparticle,0
Docetaxel,VERSETAMIDE,Nanoparticle,0
Docetaxel,PEG-7_METHYL_ETHER,Nanoparticle,0
Docetaxel,METHYL_GLUCETH-20,Nanoparticle,0
Docetaxel,SIMETHICONE,Nanoparticle,0
Docetaxel,VANILLIN,Nanoparticle,0
Docetaxel,FD&C_RED_NO._40,Nanoparticle,0
Docetaxel,NEOHESPERIDIN_DIHYDROCHALONE,Nanoparticle,0
Docetaxel,Butylated_Hydroxyanisole_(BHA),Nanoparticle,0
Docetaxel,METHANESULFONIC_ACID,Nanoparticle,0
Docetaxel,DIMETHYL_SULFOXIDE,Nanoparticle,0
Docetaxel,METHIONINE,Nanoparticle,0
Docetaxel,Glycocholic_acid,Nanoparticle,0
Docetaxel,Taurocholic_acid,Nanoparticle,0
Docetaxel,Desoxycholic_acid,Nanoparticle,0
Docetaxel,URSODIOL,Nanoparticle,0
Docetaxel,Cholic_acid,Nanoparticle,0
Docetaxel,SODIUM_DESOXYCHOLATE,Nanoparticle,0
Docetaxel,L(+)-lactic_acid,Nanoparticle,0
Docetaxel,Choline_Bitartrate,Nanoparticle,0
Docetaxel,Choline_Chloride,Nanoparticle,0
Docetaxel,POLIDRONIUM_CHLORIDE,Nanoparticle,0
Docetaxel,DIMETHICONE_350,Nanoparticle,0
Docetaxel,CYCLOMETHICONE_5,Nanoparticle,0
Docetaxel,CARMINE,Nanoparticle,0
Docetaxel,".ALPHA.-TOCOPHEROL,_DL-",Nanoparticle,0
Docetaxel,TOCOPHERSOLAN,Nanoparticle,0
Docetaxel,Tocopherols,Nanoparticle,0
Docetaxel,ANTIPYRINE,Nanoparticle,0
Docetaxel,Butylated_Hydroxytoluene_(BHT),Nanoparticle,0
Docetaxel,PONCEAU_3R,Nanoparticle,0
Docetaxel,FD&C_RED_NO._4,Nanoparticle,0
Docetaxel,D&C_RED_NO._30,Nanoparticle,0
Docetaxel,CHLOROXYLENOL,Nanoparticle,0
Docetaxel,CHLOROCRESOL,Nanoparticle,0
Docetaxel,Riboflavin,Nanoparticle,0
Docetaxel,Riboflavin-5'-phosphate,Nanoparticle,0
Docetaxel,THYMOL,Nanoparticle,0
Docetaxel,D&C_RED_NO._6,Nanoparticle,0
Docetaxel,PONCEAU_XYLIDINE,Nanoparticle,0
Docetaxel,D&C_RED_NO._6_BARIUM_LAKE,Nanoparticle,0
Docetaxel,D&C_RED_NO._7,Nanoparticle,0
Docetaxel,D&C_BROWN_NO._1,Nanoparticle,0
Docetaxel,D&C_GREEN_NO._6,Nanoparticle,0
Docetaxel,D&C_GREEN_NO._5,Nanoparticle,0
Docetaxel,CRESOL,Nanoparticle,0
Docetaxel,POLYVINYLPYRIDINE,Nanoparticle,0
Docetaxel,SODIUM_XYLENESULFONATE,Nanoparticle,0
Docetaxel,AQUAPHOR,Nanoparticle,0
Docetaxel,METACRESOL,Nanoparticle,0
Docetaxel,OIL_ORANGE_SS,Nanoparticle,0
Docetaxel,O-TOLYL_BIGUANIDE,Nanoparticle,0
Docetaxel,YELLOW_OB,Nanoparticle,0
Docetaxel,DYE_YELLOW_NO._62,Nanoparticle,0
Docetaxel,Pyridoxine,Nanoparticle,0
Docetaxel,Pyridoxine_hydrochloride,Nanoparticle,0
Docetaxel,Thiamine_hydrochloride,Nanoparticle,0
Docetaxel,Thiamine_mononitrate,Nanoparticle,0
Docetaxel,MALTOL,Nanoparticle,0
Docetaxel,QUATERNIUM-15,Nanoparticle,0
Docetaxel,QUATERNIUM-15_CIS-FORM,Nanoparticle,0
Docetaxel,CARBON_TETRACHLORIDE,Nanoparticle,0
Docetaxel,TETRACHLOROETHYLENE,Nanoparticle,0
Docetaxel,CHLOROFORM,Nanoparticle,0
Docetaxel,TRICHLOROETHYLENE,Nanoparticle,0
Docetaxel,METHYLENE_CHLORIDE,Nanoparticle,0
Docetaxel,BENZYL_CHLORIDE,Nanoparticle,0
Docetaxel,Caffeine,Nanoparticle,0
Docetaxel,METHYLCHLOROISOTHIAZOLINONE,Nanoparticle,0
Docetaxel,METHYLISOTHIAZOLINONE,Nanoparticle,0
Docetaxel,APAFLURANE,Nanoparticle,0
Docetaxel,TRICHLOROMONOFLUOROMETHANE,Nanoparticle,0
Docetaxel,DICHLOROFLUOROMETHANE,Nanoparticle,0
Docetaxel,DICHLOROTETRAFLUOROETHANE,Nanoparticle,0
Docetaxel,DICHLORODIFLUOROMETHANE,Nanoparticle,0
Docetaxel,PERFLUTREN,Nanoparticle,0
Docetaxel,NORFLURANE,Nanoparticle,0
Docetaxel,"N-(CARBONYL-METHOXYPOLYETHYLENE_GLYCOL_2000)-1,2-DISTEAROYL-SN-GLYCERO-3-PHOSPHOETHANOLAMINE",Nanoparticle,0
Docetaxel,NITROGEN,Nanoparticle,0
Docetaxel,Ammonium_sulfate,Nanoparticle,0
Docetaxel,Ammonium_citrate,Nanoparticle,0
Docetaxel,Ferric_ammonium_citrate,Nanoparticle,0
Docetaxel,GUANIDINE_HYDROCHLORIDE,Nanoparticle,0
Docetaxel,ALLANTOIN,Nanoparticle,0
Docetaxel,Ammonium_carbonate,Nanoparticle,0
Docetaxel,Niacinamide_(nicotinamide),Nanoparticle,0
Docetaxel,ASPARTIC_ACID,Nanoparticle,0
Docetaxel,GLUTATHIONE,Nanoparticle,0
Docetaxel,L-Glutamic_acid,Nanoparticle,0
Docetaxel,L-Glutamic_acid_hydrochloride,Nanoparticle,0
Docetaxel,Monosodium_L-glutamate,Nanoparticle,0
Docetaxel,Monoammonium_L-glutamate,Nanoparticle,0
Docetaxel,TROMETHAMINE,Nanoparticle,0
Docetaxel,SERINE,Nanoparticle,0
Docetaxel,"CYSTEINE,_DL-",Nanoparticle,0
Docetaxel,TRYPTOPHAN,Nanoparticle,0
Docetaxel,TYROSINE,Nanoparticle,0
Docetaxel,PHENYLALANINE,Nanoparticle,0
Docetaxel,HISTIDINE,Nanoparticle,0
Docetaxel,ARGININE,Nanoparticle,0
Docetaxel,Urea,Nanoparticle,0
Docetaxel,GLYCINE,Nanoparticle,0
Docetaxel,GLYCINE_HYDROCHLORIDE,Nanoparticle,0
Docetaxel,DIHYDROXYALUMINUM_AMINOACETATE,Nanoparticle,0
Docetaxel,LYSINE,Nanoparticle,0
Docetaxel,LYSINE_MONOHYDRATE,Nanoparticle,0
Docetaxel,ETHYLENEDIAMINE,Nanoparticle,0
Docetaxel,ETHYLENEDIAMINE_DIHYDROCHLORIDE,Nanoparticle,0
Docetaxel,MONOETHANOLAMINE,Nanoparticle,0
Docetaxel,GENTISIC_ACID_ETHANOLAMINE,Nanoparticle,0
Docetaxel,ETHANOLAMINE_HYDROCHLORIDE,Nanoparticle,0
Docetaxel,Sulfamic_acid_(packaging),Nanoparticle,0
Docetaxel,MAGNESIUM_ASPARTATE,Nanoparticle,0
Docetaxel,Monopotassium_L-glutamate,Nanoparticle,0
Docetaxel,MONOSODIUM_GLUTAMATE,Nanoparticle,0
Docetaxel,CYSTEINE_HYDROCHLORIDE,Nanoparticle,0
Docetaxel,CYSTEINE_HYDROCHLORIDE_ANHYDROUS,Nanoparticle,0
Docetaxel,NAPHTHOL_BLUE_BLACK,Nanoparticle,0
Docetaxel,AMINOBENZOATE_SODIUM,Nanoparticle,0
Docetaxel,1-(PHENYLAZO)-2-NAPHTHYLAMINE,Nanoparticle,0
Docetaxel,AIR,Nanoparticle,0
Docetaxel,ALUMINUM_SULFATE_TETRADECAHYDRATE,Nanoparticle,0
Docetaxel,"SODIUM_PHOSPHATE,_DIBASIC_DODECAHYDRATE",Nanoparticle,0
Docetaxel,Aluminum_potassium_sulfate,Nanoparticle,0
Docetaxel,Aluminum_ammonium_sulfate,Nanoparticle,0
Docetaxel,Aluminum_sodium_sulfate,Nanoparticle,0
Docetaxel,SODIUM_BORATE,Nanoparticle,0
Docetaxel,SODIUM_CARBONATE_DECAHYDRATE,Nanoparticle,0
Docetaxel,Sodium_phosphate_tribasic,Nanoparticle,0
Docetaxel,SODIUM_SULFATE,Nanoparticle,0
Docetaxel,"SODIUM_PHOSPHATE,_DIBASIC,_HEPTAHYDRATE",Nanoparticle,0
Docetaxel,Magnesium_sulfate,Nanoparticle,0
Docetaxel,Zinc_sulfate,Nanoparticle,0
Docetaxel,Sodium_sulfite,Nanoparticle,0
Docetaxel,SODIUM_SUCCINATE_HEXAHYDRATE,Nanoparticle,0
Docetaxel,MAGNESIUM_CHLORIDE,Nanoparticle,0
